Invoice Date,Customer Code,Material Code,Actual Volume,Customer Name,Material Description,Total
8/31/2016,100922,196860,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0105X1220X1830,12
8/31/2016,100922,220705,2,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X1830,2
8/31/2016,100922,220708,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X3660,5
8/31/2016,100922,221880,10,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X2135,10
8/31/2016,100922,470247,7,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGP1225X800X3050,7
8/31/2016,102084,143170,8,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01020X800X3660,8
8/31/2016,102084,143196,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01030X800X3050,3
8/31/2016,102084,143228,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01040X800X3050,6
8/31/2016,102084,143308,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01060X840X3660,6
8/31/2016,102084,186547,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X4270,12
8/31/2016,102084,187549,47,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X3660,47
8/31/2016,102084,220706,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01030X910X2440,6
8/31/2016,102084,306693,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0125X910X3050,3
8/31/2016,102084,306694,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0125X910X2440,6
8/31/2016,102084,436259,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X2440,6
8/31/2016,102084,436261,7,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3050,7
8/31/2016,102084,436291,10,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X4880,12
8/31/2016,102084,442282,14,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X4270,14
8/31/2016,102084,442560,9,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X2440,9
8/31/2016,102084,442561,10,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X3050,13
8/31/2016,103227,180187,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X3050,25
8/31/2016,103227,180199,59,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X3660,84
8/31/2016,103227,180201,22,BMW VENTURES LIMITED,GCSHEETTATXGCGC01060X1220X3660,22
8/31/2016,103227,186547,48,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X4270,76
8/31/2016,103227,186548,30,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X4880,30
8/31/2016,103227,187549,29,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X1220X3660,113
8/31/2016,103227,228913,30,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X1220X4880,33
8/31/2016,103227,436111,21,BMW VENTURES LIMITED,GCSHEETTATXGCGC014X1220X4880,21
8/31/2016,103227,436231,9,BMW VENTURES LIMITED,GCSHEETTATXGCGC014X1220X3050,50
8/31/2016,103227,442562,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC013X1220X3660,31
8/31/2016,103374,180189,21,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X1220X3050,24
8/31/2016,103374,180199,10,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X3660,80
8/31/2016,103374,180201,17,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X1220X3660,32
8/31/2016,103374,186547,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X4270,23
8/31/2016,103374,187546,6,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X2440,23
8/31/2016,103374,187548,48,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X3050,59
8/31/2016,103374,187549,33,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X3660,87
8/31/2016,103374,187550,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X4270,18
8/31/2016,103374,195051,12,KAUSALYA AGENCIES,GCSHEETTATXGCGC01040X1220x3660,15
8/31/2016,103374,436231,6,KAUSALYA AGENCIES,GCSHEETTATXGCGC014X1220X3050,24
8/31/2016,103374,436262,17,KAUSALYA AGENCIES,GCSHEETTATXGCGC0135X1220X3660,30
8/31/2016,103374,436290,13,KAUSALYA AGENCIES,GCSHEETTATXGCGC0135X1220X4270,13
8/31/2016,103374,442562,9,KAUSALYA AGENCIES,GCSHEETTATXGCGC013X1220X3660,12
8/31/2016,103374,510618,13,KAUSALYA AGENCIES,GCSHEETTATXGCGC010250X1220X2440,13
8/31/2016,103671,143112,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X1830,5
8/31/2016,103671,143113,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X1830,7
8/31/2016,103671,143128,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2135,3
8/31/2016,103671,143130,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2135,3
8/31/2016,103671,143145,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2440,8
8/31/2016,103671,143175,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X2740,11
8/31/2016,103671,143176,11,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X3050,19
8/31/2016,103671,143196,7,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X3050,25
8/31/2016,103671,143198,10,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X4270,10
8/31/2016,103671,143222,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X3050,30
8/31/2016,103671,143323,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X3050,18
8/31/2016,103671,231556,25,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X910X2740,137
8/31/2016,103671,436109,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X2740,26
8/31/2016,103671,436231,9,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X3050,19
8/31/2016,103671,442649,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC013X1220X4880,9
8/31/2016,114602,143128,9,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X2135,9
8/31/2016,114602,143142,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01025X800X2440,6
8/31/2016,114602,143144,9,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X2440,9
8/31/2016,114602,143170,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X3660,6
8/31/2016,114602,143222,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X3050,8
8/31/2016,114602,143223,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X3660,5
8/31/2016,114602,143324,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01063X840X3660,4
8/31/2016,114602,221069,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X910X3660,3
8/31/2016,114602,222757,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X910X3660,5
8/31/2016,114602,436261,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC0135X1220X3050,3
8/31/2016,114602,436262,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC0135X1220X3660,3
8/31/2016,115048,180199,6,SHRI RAM SALES,GCSHEETTATXGCGC01050X1220X3660,12
8/31/2016,115048,182187,6,SHRI RAM SALES,GCSHEETTATXGCGC01050X1220X2440,6
8/31/2016,115048,184006,3,SHRI RAM SALES,GCSHEETTATXGCGC01060X1220X4270,3
8/31/2016,115048,186547,6,SHRI RAM SALES,GCSHEETTATXGCGC01050X1220X4270,15
8/31/2016,115048,187546,3,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X2440,24
8/31/2016,115048,187548,23,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X3050,23
8/31/2016,115048,187549,39,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X3660,39
8/31/2016,115048,187550,23,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X4270,28
8/31/2016,115048,195051,8,SHRI RAM SALES,GCSHEETTATXGCGC01040X1220x3660,8
8/31/2016,115048,306694,10,SHRI RAM SALES,GCSHEETTATXGCGC0125X910X2440,22
8/31/2016,115048,436110,6,SHRI RAM SALES,GCSHEETTATXGCGC014X1220X4270,6
8/31/2016,115048,436231,6,SHRI RAM SALES,GCSHEETTATXGCGC014X1220X3050,6
8/31/2016,115048,436290,3,SHRI RAM SALES,GCSHEETTATXGCGC0135X1220X4270,3
8/31/2016,115048,442562,10,SHRI RAM SALES,GCSHEETTATXGCGC013X1220X3660,20
8/31/2016,117061,180187,24,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X3050,31
8/31/2016,117061,180189,15,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01060X1220X3050,18
8/31/2016,117061,180199,27,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X3660,27
8/31/2016,117061,180201,11,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01060X1220X3660,14
8/31/2016,117061,184006,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01060X1220X4270,12
8/31/2016,117061,186547,26,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X4270,26
8/31/2016,117061,187548,8,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X3050,8
8/31/2016,117061,187549,15,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X3660,27
8/31/2016,117061,195051,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01040X1220x3660,19
8/31/2016,117061,220718,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X2440,8
8/31/2016,117061,220721,5,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X4270,8
8/31/2016,117061,220726,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01035X910X3660,3
8/31/2016,117061,306582,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0125X910X3660,3
8/31/2016,117061,436110,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC014X1220X4270,3
8/31/2016,117061,436231,16,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC014X1220X3050,28
8/31/2016,117061,436262,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0135X1220X3660,9
8/31/2016,117061,436294,12,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC014X1220X2440,18
8/31/2016,117061,442562,7,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC013X1220X3660,13
8/31/2016,117556,143171,11,S C SHETTAR AND SONS,GCSHEETTATXGCGC01020X800X4270,14
8/31/2016,117556,220706,12,S C SHETTAR AND SONS,GCSHEETTATXGCGC01030X910X2440,18
8/31/2016,117556,220720,10,S C SHETTAR AND SONS,GCSHEETTATXGCGC0104X910X3660,32
8/31/2016,117556,220726,15,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X3660,18
8/31/2016,117556,220727,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X4270,12
8/31/2016,117556,222757,6,S C SHETTAR AND SONS,GCSHEETTATXGCGC01045X910X3660,9
8/31/2016,117556,453279,3,S C SHETTAR AND SONS,GCSHEETTATGCSGCS140X1220X3050SEC,3
8/31/2016,117583,143142,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC01025X800X2440,3
8/31/2016,117583,180190,2,BIHANI ENTERPRISES,GCSHEETTATXGCGC01063X1220X3050,5
8/31/2016,117583,312054,3,BIHANI ENTERPRISES,GCSHEETGCS1045X8001220X18304880SEC,3
8/31/2016,120296,436231,9,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC014X1220X3050,9
8/31/2016,122331,187550,14,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X1220X4270,14
8/31/2016,122331,228913,6,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X1220X4880,6
8/31/2016,122331,436231,6,ANISH ENTERPRISE,GCSHEETTATXGCGC014X1220X3050,6
8/31/2016,122875,220706,6,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X2440,6
8/31/2016,122875,306580,4,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X4270,4
8/31/2016,122875,306582,5,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X3660,8
8/31/2016,122875,306694,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X2440,3
8/31/2016,122875,436231,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC014X1220X3050,3
8/31/2016,122963,186547,12,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X4270,20
8/31/2016,122963,436110,4,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X4270,12
8/31/2016,122963,436111,10,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X4880,18
8/31/2016,122963,436262,9,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3660,31
8/31/2016,122963,436290,9,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X4270,32
8/31/2016,128543,187549,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3660,3
8/31/2016,150962,143145,3,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01040X800X2440,3
8/31/2016,150962,143197,5,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01030X800X3660,5
8/31/2016,150962,143224,7,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01035X800X4270,7
8/31/2016,150962,187549,9,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X1220X3660,9
8/31/2016,158122,180201,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X1220X3660,105
8/31/2016,158122,184006,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X1220X4270,44
8/31/2016,158122,186548,24,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X1220X4880,78
8/31/2016,158122,187549,25,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01045X1220X3660,34
8/31/2016,158122,208679,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATGCSGCS1050X1220X3050SEC,3
8/31/2016,158122,209230,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATGCSGCS1050X1220X4270SEC,3
8/31/2016,158122,221068,12,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X910X3050,15
8/31/2016,158122,221069,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X910X3660,26
8/31/2016,158122,221071,26,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X910X3050,35
8/31/2016,158122,221072,18,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X910X3660,47
8/31/2016,158122,221073,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X910X4270,9
8/31/2016,158122,231214,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X910X2440,15
8/31/2016,158122,312041,2,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETCGS1050X8001220X18304880SEC,2
8/31/2016,160245,182187,12,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X2440,18
8/31/2016,160245,186547,36,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X4270,39
8/31/2016,160245,228913,9,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X4880,16
8/31/2016,160245,228914,6,M/S SHREE SALES,GCSHEETTATXGCGC01060X1220X4880,6
8/31/2016,162906,220718,3,MANGLA SONS,GCSHEETTATXGCGC0104X910X2440,3
8/31/2016,162906,222757,10,MANGLA SONS,GCSHEETTATXGCGC01045X910X3660,13
8/31/2016,162906,231275,3,MANGLA SONS,GCSHEETTATXGCGC01063X910X2440,3
8/31/2016,165873,143230,3,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01040X800X4270,13
8/31/2016,165873,180192,9,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01080X1220X3050,9
8/31/2016,165873,180199,3,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X1220X3660,3
8/31/2016,165873,187549,6,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X1220X3660,9
8/31/2016,165873,221068,3,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X910X3050,3
8/31/2016,165873,222757,3,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X910X3660,6
8/31/2016,813502,180201,9,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01060X1220X3660,9
8/31/2016,813502,436262,11,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X3660,11
8/31/2016,817901,187546,12,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X2440,12
8/31/2016,817901,187549,26,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X3660,29
8/31/2016,817901,195051,14,KAUSALYA AGENCIES,GCSHEETTATXGCGC01040X1220x3660,14
8/31/2016,817901,306693,4,KAUSALYA AGENCIES,GCSHEETTATXGCGC0125X910X3050,4
8/31/2016,817901,436110,6,KAUSALYA AGENCIES,GCSHEETTATXGCGC014X1220X4270,6
8/31/2016,817901,436231,7,KAUSALYA AGENCIES,GCSHEETTATXGCGC014X1220X3050,13
8/31/2016,817901,436261,13,KAUSALYA AGENCIES,GCSHEETTATXGCGC0135X1220X3050,13
8/31/2016,817901,436262,12,KAUSALYA AGENCIES,GCSHEETTATXGCGC0135X1220X3660,12
8/31/2016,817901,442561,19,KAUSALYA AGENCIES,GCSHEETTATXGCGC013X1220X3050,19
8/31/2016,817901,442562,7,KAUSALYA AGENCIES,GCSHEETTATXGCGC013X1220X3660,17
8/31/2016,826558,180189,8,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01060X1220X3050,8
8/31/2016,826558,180199,25,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01050X1220X3660,25
8/31/2016,826558,180201,15,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01060X1220X3660,15
8/31/2016,826558,182017,7,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01060X1220X2440,11
8/31/2016,826558,182187,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01050X1220X2440,12
8/31/2016,826558,186547,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01050X1220X4270,6
8/31/2016,826558,187548,26,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01045X1220X3050,26
8/31/2016,826558,195051,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01040X1220x3660,9
8/31/2016,826558,220705,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01030X910X1830,3
8/31/2016,826558,220720,26,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0104X910X3660,32
8/31/2016,826558,220721,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0104X910X4270,9
8/31/2016,826558,220725,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01035X910X3050,39
8/31/2016,826558,220726,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01035X910X3660,18
8/31/2016,826558,220727,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01035X910X4270,6
8/31/2016,826558,220728,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01035X910X4880,6
8/31/2016,826558,220730,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0103X910X4880,6
8/31/2016,826558,221072,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01060X910X3660,6
8/31/2016,826558,436110,8,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC014X1220X4270,8
8/31/2016,826558,436231,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC014X1220X3050,9
8/31/2016,826558,436259,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0135X1220X2440,9
8/31/2016,826558,436261,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0135X1220X3050,3
8/31/2016,826558,436294,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC014X1220X2440,9
8/31/2016,826558,442560,5,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC013X1220X2440,12
8/31/2016,826558,442561,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC013X1220X3050,9
8/31/2016,826773,220707,3,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01030X910X3050,3
8/31/2016,826773,221072,3,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01060X910X3660,3
8/31/2016,826773,221073,3,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01060X910X4270,3
8/31/2016,826773,222756,8,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X910X4270,14
8/31/2016,826773,222758,3,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X910X3050,3
8/31/2016,826773,306693,4,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0125X910X3050,10
8/31/2016,828300,143126,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01030X800X2135,12
8/31/2016,828300,143127,2,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01035X800X2135,13
8/31/2016,828300,143143,9,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01030X800X2440,15
8/31/2016,828300,143145,20,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01040X800X2440,20
8/31/2016,828300,143146,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X840X2440,7
8/31/2016,828300,143195,9,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01030X800X2740,22
8/31/2016,828300,143213,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X840X2740,6
8/31/2016,828300,143228,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01040X800X3050,6
8/31/2016,828300,180190,2,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X1220X3050,2
8/31/2016,828300,180202,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X1220X3660,6
8/31/2016,828300,187545,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X1220X2135,5
8/31/2016,828300,436231,3,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC014X1220X3050,3
8/31/2016,847471,180199,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X1220X3660,13
8/31/2016,847471,186548,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X1220X4880,9
8/31/2016,847471,187546,6,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X1220X2440,6
8/31/2016,847471,187548,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X1220X3050,9
8/31/2016,847471,220707,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X3050,9
8/31/2016,847471,220718,5,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X2440,5
8/31/2016,847471,220721,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X4270,3
8/31/2016,847471,221068,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X910X3050,3
8/31/2016,847471,221072,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X910X3660,3
8/31/2016,847471,231213,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X910X2440,3
8/31/2016,847471,436111,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC014X1220X4880,7
8/31/2016,847471,442561,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC013X1220X3050,9
8/31/2016,847471,442562,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC013X1220X3660,7
8/31/2016,852589,143126,3,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01030X800X2135,8
8/31/2016,852589,143143,2,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01030X800X2440,4
8/31/2016,852589,143176,6,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01025X800X3050,6
8/31/2016,852589,143195,4,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01030X800X2740,4
8/31/2016,852589,143196,9,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01030X800X3050,22
8/31/2016,852589,143197,9,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01030X800X3660,9
8/31/2016,852589,143221,5,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01035X800X2740,5
8/31/2016,852589,143222,5,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01035X800X3050,9
8/31/2016,852589,143223,2,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01035X800X3660,5
8/31/2016,852589,462866,4,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X2740,10
8/31/2016,852589,462867,6,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X3050,17
8/31/2016,852589,462870,6,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X3660,21
8/31/2016,856737,143126,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2135,3
8/31/2016,856737,143127,9,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X2135,9
8/31/2016,856737,143143,10,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2440,10
8/31/2016,856737,143144,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X2440,2
8/31/2016,856737,143221,7,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X2740,7
8/31/2016,856737,143222,9,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X3050,9
8/31/2016,879490,220721,3,MANGLA SONS,GCSHEETTATXGCGC0104X910X4270,3
8/31/2016,879490,220722,3,MANGLA SONS,GCSHEETTATXGCGC0104X910X4880,3
8/31/2016,879490,221070,3,MANGLA SONS,GCSHEETTATXGCGC01050X910X4270,3
8/31/2016,879490,231229,3,MANGLA SONS,GCSHEETTATXGCGC01050X910X4880,3
8/31/2016,100922,143127,21,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X2135,21
