Invoice Date,Customer Code,Material Code,Total
5/31/2018,117061,182017,3
5/31/2018,117061,187550,5
5/31/2018,117061,306693,3
5/31/2018,117061,306694,6
5/31/2018,117061,436294,6
5/31/2018,122331,436231,15
5/31/2018,122875,143141,4
5/31/2018,122875,143169,9
5/31/2018,122875,143170,8
5/31/2018,122875,220720,6
5/31/2018,122875,436231,3
5/31/2018,122875,436291,6
5/31/2018,122875,442282,6
5/31/2018,128543,143145,8
5/31/2018,128543,143197,3
5/31/2018,128543,143198,3
5/31/2018,128543,143228,3
5/31/2018,128543,180189,6
5/31/2018,128543,180202,2
5/31/2018,128543,187549,19
5/31/2018,128543,221070,3
5/31/2018,128543,222755,2
5/31/2018,128543,231213,2
5/31/2018,128543,231214,3
5/31/2018,128543,231231,6
5/31/2018,128543,436290,9
5/31/2018,128543,436291,3
5/31/2018,128543,442282,3
5/31/2018,160245,180189,6
5/31/2018,160245,180199,52
5/31/2018,160245,180201,3
5/31/2018,160245,186547,30
5/31/2018,160245,186548,18
5/31/2018,160245,187546,23
5/31/2018,160245,442560,7
5/31/2018,162906,220706,3
5/31/2018,162906,220707,19
5/31/2018,162906,220725,13
5/31/2018,162906,220726,8
5/31/2018,162906,222759,3
5/31/2018,162906,231213,13
5/31/2018,162906,231275,5
5/31/2018,813502,143143,6
5/31/2018,813502,143196,6
5/31/2018,813502,220718,5
5/31/2018,813502,220724,10
5/31/2018,813502,220725,19
5/31/2018,813502,220726,28
5/31/2018,813502,306694,3
5/31/2018,813502,436259,2
5/31/2018,813502,436294,13
5/31/2018,813502,442561,5
5/31/2018,817901,306693,14
5/31/2018,817901,306694,17
5/31/2018,817901,436231,12
5/31/2018,817901,436261,3
5/31/2018,817901,436262,15
5/31/2018,817901,436294,7
5/31/2018,847471,182187,3
5/31/2018,847471,187550,3
5/31/2018,847471,220718,3
5/31/2018,847471,220725,9
5/31/2018,847471,222756,3
5/31/2018,847471,222758,3
5/31/2018,847471,222759,3
5/31/2018,856737,143147,7
5/31/2018,856737,143176,12
5/31/2018,918574,187548,7
5/31/2018,918574,436110,3
5/31/2018,918574,498036,17
5/31/2018,927105,143177,2
5/31/2018,927105,186547,3
5/31/2018,927105,220719,3
5/31/2018,927105,220721,3
5/31/2018,927105,220722,3
5/31/2018,927105,221069,3
5/31/2018,927105,222755,3
5/31/2018,927105,222757,3
5/31/2018,927105,222758,3
5/31/2018,927105,231229,3
5/31/2018,927105,436262,3
5/31/2018,927105,436291,3
5/31/2018,927105,442649,3
5/31/2018,100922,143132,3
5/31/2018,100922,143143,1
5/31/2018,100922,143149,3
5/31/2018,100922,143150,3
5/31/2018,100922,143170,10
5/31/2018,100922,143198,3
5/31/2018,100922,143213,21
5/31/2018,100922,143224,6
5/31/2018,100922,143306,6
5/31/2018,100922,143307,6
5/31/2018,100922,186547,6
5/31/2018,100922,195051,3
5/31/2018,100922,196860,7
5/31/2018,100922,436231,6
5/31/2018,100922,436261,3
5/31/2018,100922,442829,6
5/31/2018,103374,180201,5
5/31/2018,114602,143142,5
5/31/2018,114602,143143,10
5/31/2018,114602,143144,17
5/31/2018,114602,143195,13
5/31/2018,114602,436291,9
5/31/2018,115048,180189,6
5/31/2018,115048,182017,3
5/31/2018,115048,182187,8
5/31/2018,115048,186547,8
5/31/2018,115048,220729,6
5/31/2018,115048,220968,9
5/31/2018,115048,436294,3
5/31/2018,115048,442561,3
5/31/2018,115048,510618,6
5/31/2018,122331,221068,3
5/31/2018,128543,143178,3
5/31/2018,128543,143214,3
5/31/2018,128543,143215,3
5/31/2018,128543,143219,6
5/31/2018,128543,143223,3
5/31/2018,128543,187548,3
5/31/2018,128543,221072,3
5/31/2018,128543,222758,3
5/31/2018,150962,143178,6
5/31/2018,150962,228913,3
5/31/2018,150962,436290,6
5/31/2018,150962,442282,3
5/31/2018,150962,442561,6
5/31/2018,150962,442649,3
5/31/2018,160245,184006,3
5/31/2018,160245,187548,8
5/31/2018,160245,436294,2
5/31/2018,160245,498037,3
5/31/2018,162906,306693,6
5/31/2018,162906,306694,6
5/31/2018,165873,182187,3
5/31/2018,165873,187546,3
5/31/2018,165873,221070,6
5/31/2018,165873,222759,3
5/31/2018,165873,228913,5
5/31/2018,813502,306582,3
5/31/2018,817901,180189,6
5/31/2018,817901,182187,6
5/31/2018,817901,186547,3
5/31/2018,817901,186548,8
5/31/2018,817901,187550,6
5/31/2018,817901,192403,9
5/31/2018,817901,228913,28
5/31/2018,868275,143143,12
5/31/2018,868275,143177,3
5/31/2018,868275,452345,3
5/31/2018,879490,220708,6
5/31/2018,879490,221068,3
5/31/2018,879490,306582,11
5/31/2018,918574,143222,6
5/31/2018,918574,195051,12
5/31/2018,918574,220707,3
5/31/2018,927105,143196,2
5/31/2018,927105,143197,3
5/31/2018,927105,143198,3
5/31/2018,927105,220720,3
5/31/2018,927105,221070,3
5/31/2018,927105,222756,3
6/30/2018,114602,143143,28
6/30/2018,114602,143197,4
6/30/2018,114602,143224,3
6/30/2018,114602,220725,15
6/30/2018,115048,186547,12
6/30/2018,115048,187549,33
6/30/2018,115048,220706,14
6/30/2018,115048,220720,6
6/30/2018,115048,220729,17
6/30/2018,115048,231213,3
6/30/2018,115048,306694,9
6/30/2018,115048,436261,24
6/30/2018,115048,442562,18
6/30/2018,117061,180187,6
6/30/2018,117061,180199,14
6/30/2018,117061,186547,20
6/30/2018,117061,187548,23
6/30/2018,117061,187550,12
6/30/2018,117061,220707,31
6/30/2018,117061,220708,2
6/30/2018,117061,442562,6
6/30/2018,122331,195051,24
6/30/2018,122331,306693,8
6/30/2018,122331,436110,6
6/30/2018,122331,436262,21
6/30/2018,847471,220706,3
6/30/2018,847471,220708,12
6/30/2018,847471,220724,6
6/30/2018,847471,220729,8
6/30/2018,847471,221069,9
6/30/2018,847471,222759,4
6/30/2018,847471,231229,4
6/30/2018,100922,143146,8
6/30/2018,100922,143147,20
6/30/2018,100922,143150,22
6/30/2018,100922,143196,9
6/30/2018,100922,143198,3
6/30/2018,100922,143219,20
6/30/2018,100922,143307,22
6/30/2018,100922,143323,14
6/30/2018,100922,143324,6
6/30/2018,100922,182187,17
6/30/2018,100922,187544,2
6/30/2018,100922,195051,14
6/30/2018,100922,196860,6
6/30/2018,100922,197272,19
6/30/2018,100922,436241,4
6/30/2018,100922,442562,11
6/30/2018,103374,180187,35
6/30/2018,103374,180199,50
6/30/2018,103374,180201,11
6/30/2018,103374,182187,12
6/30/2018,103374,187546,6
6/30/2018,103374,187548,45
6/30/2018,103374,195051,30
6/30/2018,103374,220708,9
6/30/2018,103374,220725,3
6/30/2018,103374,220726,20
6/30/2018,103374,436110,21
6/30/2018,103374,436231,17
6/30/2018,103374,436290,12
6/30/2018,114602,143146,16
6/30/2018,114602,143147,18
6/30/2018,114602,143175,43
6/30/2018,114602,143177,11
6/30/2018,114602,143178,55
6/30/2018,114602,143213,6
6/30/2018,114602,143214,17
6/30/2018,114602,143215,21
6/30/2018,114602,143218,12
6/30/2018,114602,143219,23
6/30/2018,114602,143223,30
6/30/2018,114602,143270,2
6/30/2018,114602,143307,19
6/30/2018,114602,143308,11
6/30/2018,114602,187549,3
6/30/2018,114602,436262,20
6/30/2018,114602,436290,24
6/30/2018,115048,184006,3
6/30/2018,115048,195051,15
6/30/2018,115048,306580,6
6/30/2018,115048,306582,26
6/30/2018,115048,306693,20
6/30/2018,115048,436231,8
6/30/2018,115048,436290,12
6/30/2018,115048,442282,23
6/30/2018,117061,182187,3
6/30/2018,117061,187546,9
6/30/2018,117061,195051,37
6/30/2018,117061,220718,3
6/30/2018,117061,220719,3
6/30/2018,117061,220720,3
6/30/2018,117061,220721,6
6/30/2018,117061,220724,3
6/30/2018,117061,220727,3
6/30/2018,117061,220729,10
6/30/2018,117061,306582,6
6/30/2018,117061,306694,2
6/30/2018,117061,436231,18
6/30/2018,117061,442282,8
6/30/2018,122331,180187,9
6/30/2018,122331,180199,6
6/30/2018,122331,186547,9
6/30/2018,122331,186548,9
6/30/2018,122331,187548,6
6/30/2018,122331,187549,23
6/30/2018,122331,187550,15
6/30/2018,122331,220719,13
6/30/2018,122331,220720,17
6/30/2018,122331,221068,3
6/30/2018,122331,222757,9
6/30/2018,122331,222758,6
6/30/2018,122331,228913,6
6/30/2018,122875,180187,3
6/30/2018,122875,186547,9
6/30/2018,122875,186548,10
6/30/2018,122875,187548,9
6/30/2018,122875,187550,15
6/30/2018,122875,195051,11
6/30/2018,122875,220707,7
6/30/2018,122875,220708,14
6/30/2018,122875,220718,3
6/30/2018,122875,221068,3
6/30/2018,122875,221069,6
6/30/2018,122875,221070,9
6/30/2018,122875,222756,6
6/30/2018,122875,228913,9
6/30/2018,122875,231213,3
6/30/2018,122875,306693,15
6/30/2018,122875,436110,3
6/30/2018,122875,436262,3
6/30/2018,122875,436290,6
6/30/2018,128543,180202,3
6/30/2018,128543,187549,17
6/30/2018,128543,195051,6
6/30/2018,128543,436262,9
6/30/2018,128543,436290,3
6/30/2018,128543,436291,5
6/30/2018,128543,442282,9
6/30/2018,128543,442562,3
6/30/2018,128543,442649,6
6/30/2018,128543,498037,5
6/30/2018,150962,143142,9
6/30/2018,150962,143143,6
6/30/2018,150962,143144,3
6/30/2018,150962,143198,6
6/30/2018,150962,143222,5
6/30/2018,150962,180202,3
6/30/2018,150962,187550,3
6/30/2018,150962,222755,3
6/30/2018,150962,222759,3
6/30/2018,150962,231213,3
6/30/2018,150962,436261,6
6/30/2018,150962,442282,3
6/30/2018,150962,442561,3
6/30/2018,162906,220718,11
6/30/2018,162906,220720,11
6/30/2018,162906,220725,9
6/30/2018,162906,221068,59
6/30/2018,162906,221069,43
6/30/2018,162906,222758,21
6/30/2018,162906,222759,13
6/30/2018,162906,231213,28
6/30/2018,162906,231231,38
6/30/2018,162906,231276,12
6/30/2018,165873,143228,3
6/30/2018,165873,143229,8
6/30/2018,165873,143230,9
6/30/2018,165873,143231,7
6/30/2018,813502,143196,6
6/30/2018,813502,143197,6
6/30/2018,813502,143198,6
6/30/2018,813502,180187,6
6/30/2018,813502,180189,7
6/30/2018,813502,180201,8
6/30/2018,813502,186547,23
6/30/2018,813502,187546,6
6/30/2018,813502,187550,11
6/30/2018,813502,195051,51
6/30/2018,813502,220707,22
6/30/2018,813502,220708,37
6/30/2018,813502,220718,5
6/30/2018,813502,220719,18
6/30/2018,813502,220720,10
6/30/2018,813502,220721,12
6/30/2018,813502,220724,7
6/30/2018,813502,220726,13
6/30/2018,813502,220727,20
6/30/2018,813502,220729,18
6/30/2018,813502,306580,14
6/30/2018,813502,306693,19
6/30/2018,813502,306694,21
6/30/2018,813502,436231,5
6/30/2018,813502,436261,9
6/30/2018,813502,436262,22
6/30/2018,813502,442282,15
6/30/2018,813502,442562,35
6/30/2018,817901,180201,6
6/30/2018,817901,306582,59
6/30/2018,817901,306693,56
6/30/2018,817901,436110,12
6/30/2018,817901,436261,9
6/30/2018,817901,442282,36
6/30/2018,847471,180201,6
6/30/2018,847471,184006,6
6/30/2018,847471,187549,15
6/30/2018,847471,220707,21
6/30/2018,847471,220725,9
6/30/2018,847471,220727,12
6/30/2018,847471,221068,6
6/30/2018,847471,221072,3
6/30/2018,847471,222755,3
6/30/2018,847471,222756,3
6/30/2018,847471,222758,6
6/30/2018,847471,436262,6
6/30/2018,847471,436290,5
6/30/2018,847471,442562,6
6/30/2018,856737,143175,9
6/30/2018,856737,143176,12
6/30/2018,856737,143177,19
6/30/2018,856737,143198,9
6/30/2018,856737,143221,9
6/30/2018,856737,143222,46
6/30/2018,856737,220707,5
6/30/2018,856737,220708,6
6/30/2018,856737,306582,6
6/30/2018,856737,436260,5
6/30/2018,856737,452343,19
6/30/2018,918574,180187,3
6/30/2018,918574,180199,6
6/30/2018,918574,186547,12
6/30/2018,918574,187549,19
6/30/2018,918574,187550,12
6/30/2018,918574,510618,15
6/30/2018,100922,143170,18
6/30/2018,100922,143177,17
6/30/2018,100922,143197,3
6/30/2018,100922,143221,11
6/30/2018,100922,143308,15
6/30/2018,100922,180192,10
6/30/2018,100922,196859,3
6/30/2018,100922,220707,6
6/30/2018,100922,220718,6
6/30/2018,100922,223608,3
6/30/2018,100922,231556,31
6/30/2018,100922,436258,5
6/30/2018,100922,436260,5
6/30/2018,100922,436262,9
6/30/2018,100922,436292,5
6/30/2018,100922,442829,5
6/30/2018,103374,180189,8
6/30/2018,103374,187549,37
6/30/2018,103374,187550,9
6/30/2018,103374,306582,11
6/30/2018,103374,306693,12
6/30/2018,103374,306694,6
6/30/2018,103374,436294,18
6/30/2018,103374,442560,6
6/30/2018,103374,442562,6
6/30/2018,114602,143112,3
6/30/2018,114602,143144,15
6/30/2018,114602,143171,10
6/30/2018,114602,143195,6
6/30/2018,114602,143230,3
6/30/2018,114602,220726,3
6/30/2018,114602,220727,9
6/30/2018,114602,222759,3
6/30/2018,114602,436258,13
6/30/2018,114602,436261,6
6/30/2018,115048,180187,6
6/30/2018,115048,180199,6
6/30/2018,115048,182187,6
6/30/2018,115048,187548,9
6/30/2018,115048,187550,9
6/30/2018,115048,220707,10
6/30/2018,115048,220725,5
6/30/2018,115048,220726,25
6/30/2018,115048,220727,9
6/30/2018,115048,436294,6
6/30/2018,115048,442561,15
6/30/2018,117061,180189,9
6/30/2018,117061,180201,6
6/30/2018,117061,187549,9
6/30/2018,117061,220706,10
6/30/2018,117061,436110,14
6/30/2018,117061,436261,5
6/30/2018,117061,436262,6
6/30/2018,117061,436290,6
6/30/2018,117061,436294,5
6/30/2018,117061,442561,12
6/30/2018,122331,436261,6
6/30/2018,122875,180199,9
6/30/2018,122875,187549,6
6/30/2018,122875,220719,3
6/30/2018,122875,220720,3
6/30/2018,122875,220722,6
6/30/2018,122875,220729,6
6/30/2018,122875,222755,3
6/30/2018,122875,222758,3
6/30/2018,122875,222759,5
6/30/2018,122875,231229,3
6/30/2018,122875,306582,9
6/30/2018,122875,442562,3
6/30/2018,160245,186547,24
6/30/2018,160245,187546,3
6/30/2018,160245,436261,34
6/30/2018,160245,436262,50
6/30/2018,160245,436290,39
6/30/2018,162906,180187,3
6/30/2018,162906,220708,13
6/30/2018,162906,222757,9
6/30/2018,162906,231275,18
6/30/2018,165873,143143,3
6/30/2018,165873,143176,7
6/30/2018,165873,143178,15
6/30/2018,165873,143196,12
6/30/2018,165873,143222,9
6/30/2018,165873,195051,15
6/30/2018,165873,436110,7
6/30/2018,165873,436231,6
6/30/2018,813502,187548,9
6/30/2018,813502,187549,8
6/30/2018,813502,192794,3
6/30/2018,813502,306582,47
6/30/2018,813502,436110,34
6/30/2018,813502,436290,26
6/30/2018,813502,436294,6
6/30/2018,813502,442561,8
6/30/2018,817901,184006,6
6/30/2018,817901,195051,21
6/30/2018,817901,228913,6
6/30/2018,817901,306580,6
6/30/2018,817901,306694,29
6/30/2018,817901,442561,7
6/30/2018,847471,143142,2
6/30/2018,847471,143176,3
6/30/2018,847471,180187,6
6/30/2018,847471,180189,8
6/30/2018,847471,180199,9
6/30/2018,847471,186547,11
6/30/2018,847471,186548,3
6/30/2018,847471,187546,3
6/30/2018,847471,187548,3
6/30/2018,847471,187550,14
6/30/2018,847471,195051,5
6/30/2018,847471,220726,18
6/30/2018,847471,221071,3
6/30/2018,847471,228913,3
6/30/2018,847471,306582,3
6/30/2018,847471,306693,3
6/30/2018,847471,436231,6
6/30/2018,847471,436261,3
6/30/2018,856737,143144,9
6/30/2018,856737,143170,6
6/30/2018,856737,143171,8
6/30/2018,868275,143144,18
6/30/2018,868275,143198,4
6/30/2018,868275,143214,12
6/30/2018,868275,143215,8
6/30/2018,868275,143221,3
6/30/2018,868275,143222,36
6/30/2018,868275,143224,13
6/30/2018,868275,143323,8
6/30/2018,100922,143111,6
6/30/2018,100922,143118,4
6/30/2018,100922,143119,13
6/30/2018,100922,143133,13
6/30/2018,100922,143142,17
6/30/2018,100922,143143,9
6/30/2018,100922,143218,3
6/30/2018,100922,143270,10
6/30/2018,100922,180187,9
6/30/2018,100922,180199,8
6/30/2018,100922,186547,11
6/30/2018,100922,192794,8
6/30/2018,100922,220719,11
6/30/2018,100922,220724,6
6/30/2018,100922,220727,3
6/30/2018,100922,436231,3
6/30/2018,100922,436261,5
6/30/2018,100922,442561,6
6/30/2018,103374,220706,7
6/30/2018,103374,220724,7
6/30/2018,103374,442561,12
6/30/2018,114602,143142,56
6/30/2018,114602,143196,29
6/30/2018,114602,143221,3
6/30/2018,114602,180187,3
6/30/2018,114602,186547,3
6/30/2018,114602,187550,6
6/30/2018,114602,220968,7
6/30/2018,114602,442282,8
6/30/2018,115048,436262,12
6/30/2018,117061,442560,3
6/30/2018,122331,436290,8
6/30/2018,128543,143142,3
6/30/2018,128543,180187,6
6/30/2018,128543,180199,3
6/30/2018,128543,187550,6
6/30/2018,160245,180199,42
6/30/2018,160245,195051,28
6/30/2018,160245,436294,7
6/30/2018,160245,442282,22
6/30/2018,160245,442560,3
6/30/2018,160245,442562,14
6/30/2018,162906,220706,2
6/30/2018,162906,220707,3
6/30/2018,162906,220724,3
6/30/2018,162906,220726,3
6/30/2018,162906,231556,51
6/30/2018,165873,187548,12
6/30/2018,165873,187549,15
6/30/2018,165873,187550,17
6/30/2018,165873,228913,11
6/30/2018,165873,436111,8
6/30/2018,813502,143143,6
6/30/2018,813502,180192,46
6/30/2018,813502,184002,15
6/30/2018,813502,220706,13
6/30/2018,813502,220725,9
6/30/2018,817901,436231,3
6/30/2018,817901,436294,3
6/30/2018,856737,143218,12
6/30/2018,856737,143219,28
6/30/2018,856737,143228,16
6/30/2018,856737,143229,3
6/30/2018,856737,143270,9
6/30/2018,856737,143322,9
6/30/2018,856737,143324,11
6/30/2018,868275,143143,5
6/30/2018,868275,143196,16
6/30/2018,868275,143223,15
6/30/2018,918574,143177,11
6/30/2018,918574,195051,17
6/30/2018,918574,436262,12
6/30/2018,918574,498037,29
6/30/2018,100922,143129,21
6/30/2018,100922,143130,16
6/30/2018,100922,143132,15
6/30/2018,100922,143144,11
6/30/2018,100922,143149,12
6/30/2018,100922,143176,3
6/30/2018,100922,143322,15
6/30/2018,100922,180202,3
6/30/2018,100922,182017,3
6/30/2018,100922,220708,7
6/30/2018,100922,220720,3
6/30/2018,100922,220721,6
6/30/2018,100922,220726,6
6/30/2018,100922,231213,5
6/30/2018,100922,231280,3
6/30/2018,100922,242156,3
6/30/2018,100922,442282,3
6/30/2018,103374,436262,9
6/30/2018,103374,498036,3
6/30/2018,114602,143129,6
6/30/2018,114602,143130,6
6/30/2018,114602,143217,11
6/30/2018,114602,143271,19
6/30/2018,114602,143272,19
6/30/2018,114602,220724,3
6/30/2018,114602,436291,2
6/30/2018,115048,143169,13
6/30/2018,115048,143170,10
6/30/2018,115048,220724,3
6/30/2018,115048,220968,3
6/30/2018,122875,220725,3
6/30/2018,122875,222757,3
6/30/2018,128543,143145,3
6/30/2018,128543,143147,2
6/30/2018,128543,143150,3
6/30/2018,128543,143197,3
6/30/2018,128543,143198,3
6/30/2018,128543,143223,1
6/30/2018,128543,143228,3
6/30/2018,128543,143229,1
6/30/2018,128543,143325,3
6/30/2018,128543,220719,3
6/30/2018,128543,231214,2
6/30/2018,128543,231276,6
6/30/2018,160245,187549,4
6/30/2018,160245,187550,9
6/30/2018,160245,436110,6
6/30/2018,160245,436259,3
6/30/2018,160245,498037,3
6/30/2018,162906,220719,12
6/30/2018,165873,180199,3
6/30/2018,165873,186547,6
6/30/2018,165873,186548,5
6/30/2018,817901,180199,9
6/30/2018,817901,220707,25
6/30/2018,817901,220718,10
6/30/2018,817901,220727,9
6/30/2018,817901,436262,15
6/30/2018,817901,436290,27
6/30/2018,817901,442562,23
6/30/2018,847471,220719,3
6/30/2018,847471,222757,6
6/30/2018,856737,143214,15
6/30/2018,856737,143223,6
6/30/2018,856737,143224,5
6/30/2018,856737,436241,3
6/30/2018,856737,436258,2
6/30/2018,856737,436262,3
6/30/2018,856737,458839,3
6/30/2018,868275,143150,5
6/30/2018,868275,143177,3
6/30/2018,868275,143195,6
6/30/2018,868275,143322,6
6/30/2018,868275,143324,3
6/30/2018,868275,452343,9
6/30/2018,868275,452345,9
6/30/2018,868275,458839,6
6/30/2018,918574,143142,6
6/30/2018,918574,143176,5
6/30/2018,918574,143197,5
6/30/2018,918574,442649,3
6/30/2018,918574,498036,6
6/30/2018,918574,1142546,5
6/30/2018,927105,143177,3
6/30/2018,927105,143178,3
6/30/2018,927105,180199,3
6/30/2018,927105,186547,3
6/30/2018,927105,186548,3
6/30/2018,927105,192403,6
6/30/2018,927105,192794,6
6/30/2018,927105,195051,11
6/30/2018,927105,436261,12
6/30/2018,927105,436262,6
6/30/2018,927105,436290,12
6/30/2018,927105,442282,2
6/30/2018,927105,442562,6
6/30/2018,927105,442649,2
6/30/2018,927105,1142546,3
7/31/2018,100922,143125,47
7/31/2018,100922,143142,9
7/31/2018,100922,192797,5
7/31/2018,100922,436241,9
7/31/2018,150962,143144,2
7/31/2018,150962,143228,6
7/31/2018,150962,143229,8
7/31/2018,150962,231231,9
7/31/2018,150962,231276,9
7/31/2018,813502,220708,3
7/31/2018,813502,220719,6
7/31/2018,813502,220720,12
7/31/2018,100922,143127,42
7/31/2018,100922,143149,29
7/31/2018,100922,143198,3
7/31/2018,100922,143221,16
7/31/2018,114602,143143,16
7/31/2018,114602,143219,8
7/31/2018,114602,222756,9
7/31/2018,114602,222757,9
7/31/2018,115048,187549,60
7/31/2018,115048,195051,35
7/31/2018,115048,228913,35
7/31/2018,115048,436290,24
7/31/2018,115048,498037,16
7/31/2018,117061,180189,9
7/31/2018,117061,180199,12
7/31/2018,117061,180201,5
7/31/2018,117061,182187,12
7/31/2018,117061,186547,7
7/31/2018,117061,187548,9
7/31/2018,117061,187549,18
7/31/2018,117061,195051,15
7/31/2018,117061,220706,9
7/31/2018,117061,220707,9
7/31/2018,117061,220718,5
7/31/2018,117061,220719,9
7/31/2018,117061,220721,5
7/31/2018,117061,220724,5
7/31/2018,117061,220725,6
7/31/2018,117061,306694,2
7/31/2018,117061,436110,6
7/31/2018,117061,436261,6
7/31/2018,117061,436262,12
7/31/2018,117061,436290,3
7/31/2018,117061,442282,3
7/31/2018,122875,180199,12
7/31/2018,122875,186547,20
7/31/2018,122875,186548,9
7/31/2018,122875,187546,3
7/31/2018,122875,187548,3
7/31/2018,122875,187549,15
7/31/2018,122875,195051,12
7/31/2018,122875,220718,3
7/31/2018,122875,220719,3
7/31/2018,122875,220720,6
7/31/2018,122875,221068,2
7/31/2018,122875,221069,6
7/31/2018,122875,222755,3
7/31/2018,122875,222757,3
7/31/2018,122875,222758,3
7/31/2018,122875,228913,2
7/31/2018,122875,231213,3
7/31/2018,122875,231214,2
7/31/2018,122875,306694,8
7/31/2018,122875,436262,9
7/31/2018,122875,436290,3
7/31/2018,128543,143177,3
7/31/2018,128543,143178,3
7/31/2018,128543,180202,2
7/31/2018,128543,187549,11
7/31/2018,128543,192794,9
7/31/2018,128543,195051,12
7/31/2018,128543,228913,9
7/31/2018,128543,436291,5
7/31/2018,128543,442562,12
7/31/2018,150962,143142,6
7/31/2018,150962,143176,6
7/31/2018,150962,143177,9
7/31/2018,150962,143178,3
7/31/2018,150962,186547,3
7/31/2018,150962,186548,5
7/31/2018,150962,187550,9
7/31/2018,150962,222755,3
7/31/2018,150962,222756,3
7/31/2018,150962,222759,5
7/31/2018,150962,231213,3
7/31/2018,150962,231229,9
7/31/2018,150962,436261,3
7/31/2018,150962,436290,3
7/31/2018,150962,436291,9
7/31/2018,160245,180189,3
7/31/2018,160245,180201,3
7/31/2018,160245,184006,3
7/31/2018,160245,186547,12
7/31/2018,160245,186548,29
7/31/2018,160245,187549,17
7/31/2018,160245,187550,11
7/31/2018,160245,436261,20
7/31/2018,160245,436262,25
7/31/2018,160245,436290,21
7/31/2018,160245,442562,30
7/31/2018,160245,498037,8
7/31/2018,160245,510618,6
7/31/2018,162906,220718,13
7/31/2018,162906,220719,20
7/31/2018,162906,220720,15
7/31/2018,162906,220724,11
7/31/2018,162906,220725,12
7/31/2018,162906,221068,45
7/31/2018,162906,221069,57
7/31/2018,162906,222757,12
7/31/2018,162906,231231,39
7/31/2018,162906,231276,27
7/31/2018,813502,143169,20
7/31/2018,813502,143170,35
7/31/2018,813502,180187,3
7/31/2018,813502,184006,3
7/31/2018,813502,306580,8
7/31/2018,813502,306582,22
7/31/2018,813502,306694,8
7/31/2018,813502,436110,25
7/31/2018,813502,436262,20
7/31/2018,813502,442282,15
7/31/2018,813502,442562,45
7/31/2018,817901,180189,9
7/31/2018,817901,195051,21
7/31/2018,817901,220718,13
7/31/2018,817901,220726,16
7/31/2018,817901,442562,26
7/31/2018,847471,180187,11
7/31/2018,847471,180189,8
7/31/2018,847471,187548,7
7/31/2018,847471,187549,22
7/31/2018,847471,195051,34
7/31/2018,847471,220708,15
7/31/2018,847471,220718,7
7/31/2018,847471,220719,12
7/31/2018,847471,220720,15
7/31/2018,847471,220721,9
7/31/2018,847471,220722,6
7/31/2018,847471,220724,3
7/31/2018,847471,221068,9
7/31/2018,847471,221069,9
7/31/2018,847471,221071,3
7/31/2018,847471,436231,5
7/31/2018,847471,436262,8
7/31/2018,847471,436290,6
7/31/2018,847471,436291,5
7/31/2018,847471,442561,10
7/31/2018,847471,442562,18
7/31/2018,100922,143118,32
7/31/2018,100922,143119,26
7/31/2018,100922,143132,30
7/31/2018,100922,143133,10
7/31/2018,100922,143141,13
7/31/2018,100922,143144,8
7/31/2018,100922,143270,16
7/31/2018,100922,143322,30
7/31/2018,100922,221070,9
7/31/2018,100922,222756,6
7/31/2018,100922,222757,3
7/31/2018,100922,231281,6
7/31/2018,103374,184006,9
7/31/2018,103374,186547,6
7/31/2018,103374,186548,11
7/31/2018,103374,187546,1
7/31/2018,103374,187550,25
7/31/2018,103374,195051,53
7/31/2018,103374,306694,6
7/31/2018,103374,436231,31
7/31/2018,103374,442562,25
7/31/2018,114602,143115,8
7/31/2018,114602,143125,44
7/31/2018,114602,143128,12
7/31/2018,114602,143129,16
7/31/2018,114602,143130,18
7/31/2018,114602,143142,36
7/31/2018,114602,143144,47
7/31/2018,114602,143146,27
7/31/2018,114602,143176,18
7/31/2018,114602,143197,25
7/31/2018,114602,143215,6
7/31/2018,114602,143216,21
7/31/2018,114602,143217,11
7/31/2018,114602,143223,23
7/31/2018,114602,143228,12
7/31/2018,114602,143270,18
7/31/2018,114602,221071,15
7/31/2018,114602,221072,13
7/31/2018,114602,371763,6
7/31/2018,114602,436262,7
7/31/2018,115048,220706,11
7/31/2018,115048,220707,5
7/31/2018,115048,220718,3
7/31/2018,115048,220720,6
7/31/2018,115048,220727,9
7/31/2018,115048,306582,6
7/31/2018,115048,306693,12
7/31/2018,115048,436231,8
7/31/2018,115048,436262,40
7/31/2018,115048,442282,11
7/31/2018,115048,442562,27
7/31/2018,115048,498036,15
7/31/2018,117061,180187,13
7/31/2018,117061,306693,6
7/31/2018,117061,436231,14
7/31/2018,117061,442560,14
7/31/2018,117061,442562,6
7/31/2018,122875,187550,19
7/31/2018,122875,220708,3
7/31/2018,122875,220725,3
7/31/2018,122875,306582,3
7/31/2018,122875,306693,4
7/31/2018,128543,143145,5
7/31/2018,128543,143150,3
7/31/2018,128543,143217,3
7/31/2018,128543,143228,4
7/31/2018,128543,143270,16
7/31/2018,128543,180190,5
7/31/2018,128543,186548,3
7/31/2018,128543,436110,8
7/31/2018,128543,498037,8
7/31/2018,150962,143145,8
7/31/2018,150962,143230,5
7/31/2018,150962,231275,10
7/31/2018,160245,228913,9
7/31/2018,160245,436110,24
7/31/2018,160245,436231,26
7/31/2018,160245,442560,33
7/31/2018,160245,442561,42
7/31/2018,160245,498036,5
7/31/2018,162906,220726,3
7/31/2018,162906,222758,21
